event_id,player_id,ts,amount,transactions
275607,TDT,2021-12-12 14:00:00,925.94,3.0
275616,TDT,2021-12-12 23:00:00,178.64,9.0
275623,TDT,2021-12-13 06:00:00,380.75,7.0
275626,TDT,2021-12-13 09:00:00,279.97,6.0
275634,TDT,2021-12-13 17:00:00,887.23,5.0
275645,TDT,2021-12-14 04:00:00,707.13,8.0
275652,TDT,2021-12-14 11:00:00,778.01,6.0
275677,TG6,2021-12-01 11:00:00,592.93,9.0
275683,TG6,2021-12-01 17:00:00,75.72,6.0
275685,TG6,2021-12-01 19:00:00,349.75,8.0
275699,TG6,2021-12-02 09:00:00,255.5,2.0
275704,TG6,2021-12-02 14:00:00,667.23,5.0
275708,TG6,2021-12-02 18:00:00,513.31,7.0
275711,TG6,2021-12-02 21:00:00,157.98,7.0
275715,TG6,2021-12-03 01:00:00,141.94,5.0
275723,TG6,2021-12-03 09:00:00,263.46,3.0
275730,TG6,2021-12-03 16:00:00,519.05,9.0
275750,TG6,2021-12-04 12:00:00,675.51,9.0
275757,TG6,2021-12-04 19:00:00,735.42,4.0
275758,TG6,2021-12-04 20:00:00,585.27,4.0
275771,TG6,2021-12-05 09:00:00,735.56,4.0
275780,TG6,2021-12-05 18:00:00,369.63,9.0
275787,TG6,2021-12-06 01:00:00,299.91,8.0
275797,TG6,2021-12-06 11:00:00,424.69,4.0
275804,TG6,2021-12-06 18:00:00,596.24,3.0
275825,TG6,2021-12-07 15:00:00,480.31,9.0
275826,TG6,2021-12-07 16:00:00,793.89,10.0
275827,TG6,2021-12-07 17:00:00,211.37,5.0
275834,TG6,2021-12-08 00:00:00,97.65,8.0
275836,TG6,2021-12-08 02:00:00,193.63,9.0
275844,TG6,2021-12-08 10:00:00,780.16,6.0
275846,TG6,2021-12-08 12:00:00,95.41,9.0
275848,TG6,2021-12-08 14:00:00,287.07,2.0
275870,TG6,2021-12-09 12:00:00,45.22,5.0
275886,TG6,2021-12-10 04:00:00,572.1,6.0
275900,TG6,2021-12-10 18:00:00,666.32,8.0
275902,TG6,2021-12-10 20:00:00,682.65,8.0
275917,TG6,2021-12-11 11:00:00,325.73,9.0
275919,TG6,2021-12-11 13:00:00,186.02,7.0
275929,TG6,2021-12-11 23:00:00,560.66,6.0
275931,TG6,2021-12-12 01:00:00,818.26,6.0
275939,TG6,2021-12-12 09:00:00,800.52,7.0
275942,TG6,2021-12-12 12:00:00,434.6,8.0
275963,TG6,2021-12-13 09:00:00,380.9,4.0
275967,TG6,2021-12-13 13:00:00,592.57,4.0
275977,TG6,2021-12-13 23:00:00,200.72,7.0
275994,TG6,2021-12-14 16:00:00,237.2,10.0
276008,THD,2021-12-01 05:00:00,146.64,7.0
276009,THD,2021-12-01 06:00:00,64.86,4.0
276018,THD,2021-12-01 15:00:00,370.46,3.0
276022,THD,2021-12-01 19:00:00,543.52,3.0
276037,THD,2021-12-02 10:00:00,136.65,6.0
276042,THD,2021-12-02 15:00:00,932.94,2.0
276051,THD,2021-12-03 00:00:00,121.18,10.0
276059,THD,2021-12-03 08:00:00,493.29,1.0
276063,THD,2021-12-03 12:00:00,675.4,5.0
276068,THD,2021-12-03 17:00:00,103.6,7.0
276071,THD,2021-12-03 20:00:00,187.57,8.0
276072,THD,2021-12-03 21:00:00,602.77,1.0
276124,THD,2021-12-06 01:00:00,771.4,3.0
276149,THD,2021-12-07 02:00:00,657.85,7.0
276156,THD,2021-12-07 09:00:00,945.47,6.0
276162,THD,2021-12-07 15:00:00,951.69,8.0
276167,THD,2021-12-07 20:00:00,264.79,1.0
276171,THD,2021-12-08 00:00:00,579.82,9.0
276175,THD,2021-12-08 04:00:00,903.01,9.0
276180,THD,2021-12-08 09:00:00,359.11,1.0
276184,THD,2021-12-08 13:00:00,714.93,1.0
276196,THD,2021-12-09 01:00:00,235.88,6.0
276204,THD,2021-12-09 09:00:00,913.94,1.0
276208,THD,2021-12-09 13:00:00,184.74,7.0
276211,THD,2021-12-09 16:00:00,861.73,1.0
276219,THD,2021-12-10 00:00:00,312.82,3.0
276228,THD,2021-12-10 09:00:00,665.12,2.0
276234,THD,2021-12-10 15:00:00,380.6,5.0
276242,THD,2021-12-10 23:00:00,688.01,5.0
276249,THD,2021-12-11 06:00:00,597.18,3.0
276257,THD,2021-12-11 14:00:00,404.66,5.0
276293,THD,2021-12-13 02:00:00,749.24,7.0
276323,THD,2021-12-14 08:00:00,375.85,4.0
276338,THD,2021-12-14 23:00:00,488.37,8.0
276367,THV,2021-12-02 03:00:00,443.45,6.0
276372,THV,2021-12-02 08:00:00,321.97,5.0
276417,THV,2021-12-04 05:00:00,785.13,7.0
276422,THV,2021-12-04 10:00:00,179.55,9.0
276461,THV,2021-12-06 01:00:00,72.79,2.0
276469,THV,2021-12-06 09:00:00,508.29,2.0
276472,THV,2021-12-06 12:00:00,671.99,3.0
276489,THV,2021-12-07 05:00:00,408.36,4.0
276501,THV,2021-12-07 17:00:00,801.01,7.0
276508,THV,2021-12-08 00:00:00,977.23,9.0
276512,THV,2021-12-08 04:00:00,195.41,3.0
276519,THV,2021-12-08 11:00:00,837.82,2.0
276523,THV,2021-12-08 15:00:00,959.54,9.0
276525,THV,2021-12-08 17:00:00,26.45,5.0
276533,THV,2021-12-09 01:00:00,556.26,4.0
276547,THV,2021-12-09 15:00:00,739.01,6.0
276549,THV,2021-12-09 17:00:00,589.14,5.0
276553,THV,2021-12-09 21:00:00,556.77,3.0
276557,THV,2021-12-10 01:00:00,405.91,5.0
276559,THV,2021-12-10 03:00:00,368.73,9.0
276564,THV,2021-12-10 08:00:00,446.42,8.0
276580,THV,2021-12-11 00:00:00,932.13,10.0
276582,THV,2021-12-11 02:00:00,98.51,1.0
276587,THV,2021-12-11 07:00:00,284.63,7.0
276594,THV,2021-12-11 14:00:00,414.33,8.0
276607,THV,2021-12-12 03:00:00,957.63,9.0
276638,THV,2021-12-13 10:00:00,311.23,7.0
276644,THV,2021-12-13 16:00:00,870.15,7.0
276646,THV,2021-12-13 18:00:00,21.67,6.0
276648,THV,2021-12-13 20:00:00,838.03,3.0
276649,THV,2021-12-13 21:00:00,24.59,8.0
276650,THV,2021-12-13 22:00:00,966.39,10.0
276651,THV,2021-12-13 23:00:00,485.92,6.0
276652,THV,2021-12-14 00:00:00,206.29,3.0
276654,THV,2021-12-14 02:00:00,286.54,7.0
276670,THV,2021-12-14 18:00:00,932.94,7.0
276679,TL7,2021-12-01 02:00:00,603.99,3.0
276686,TL7,2021-12-01 09:00:00,763.77,1.0
276695,TL7,2021-12-01 18:00:00,556.77,6.0
276714,TL7,2021-12-02 13:00:00,292.67,9.0
276719,TL7,2021-12-02 18:00:00,962.92,4.0
276729,TL7,2021-12-03 04:00:00,643.29,6.0
276748,TL7,2021-12-03 23:00:00,476.6,5.0
276758,TL7,2021-12-04 09:00:00,217.35,8.0
276761,TL7,2021-12-04 12:00:00,290.6,2.0
276768,TL7,2021-12-04 19:00:00,211.45,3.0
276769,TL7,2021-12-04 20:00:00,294.56,3.0
276774,TL7,2021-12-05 01:00:00,36.35,3.0
276783,TL7,2021-12-05 10:00:00,409.5,9.0
276794,TL7,2021-12-05 21:00:00,899.11,5.0
276796,TL7,2021-12-05 23:00:00,908.46,1.0
276802,TL7,2021-12-06 05:00:00,497.54,4.0
276804,TL7,2021-12-06 07:00:00,581.57,8.0
276813,TL7,2021-12-06 16:00:00,796.63,3.0
276819,TL7,2021-12-06 22:00:00,142.17,6.0
276821,TL7,2021-12-07 00:00:00,591.93,8.0
276836,TL7,2021-12-07 15:00:00,96.47,4.0
276855,TL7,2021-12-08 10:00:00,865.54,3.0
276865,TL7,2021-12-08 20:00:00,486.59,9.0
276873,TL7,2021-12-09 04:00:00,112.15,7.0
276874,TL7,2021-12-09 05:00:00,384.54,8.0
276895,TL7,2021-12-10 02:00:00,877.81,3.0
276898,TL7,2021-12-10 05:00:00,415.92,6.0
276902,TL7,2021-12-10 09:00:00,928.4,5.0
276904,TL7,2021-12-10 11:00:00,454.72,1.0
276937,TL7,2021-12-11 20:00:00,660.22,2.0
276943,TL7,2021-12-12 02:00:00,65.56,9.0
276961,TL7,2021-12-12 20:00:00,512.45,9.0
276990,TL7,2021-12-14 01:00:00,448.0,3.0
277000,TL7,2021-12-14 11:00:00,741.35,4.0
277016,TMH,2021-12-01 02:00:00,430.01,4.0
277031,TMH,2021-12-01 17:00:00,686.03,3.0
277041,TMH,2021-12-02 03:00:00,642.82,8.0
277054,TMH,2021-12-02 16:00:00,486.09,8.0
277075,TMH,2021-12-03 13:00:00,966.24,9.0
277085,TMH,2021-12-03 23:00:00,554.4,3.0
277087,TMH,2021-12-04 01:00:00,665.42,4.0
277088,TMH,2021-12-04 02:00:00,432.31,7.0
277092,TMH,2021-12-04 06:00:00,637.22,8.0
277108,TMH,2021-12-04 22:00:00,968.91,6.0
277109,TMH,2021-12-04 23:00:00,443.2,6.0
277119,TMH,2021-12-05 09:00:00,929.16,10.0
277124,TMH,2021-12-05 14:00:00,364.18,4.0
277137,TMH,2021-12-06 03:00:00,278.11,8.0
277138,TMH,2021-12-06 04:00:00,938.29,5.0
277158,TMH,2021-12-07 00:00:00,922.38,1.0
277173,TMH,2021-12-07 15:00:00,205.11,3.0
277182,TMH,2021-12-08 00:00:00,259.48,5.0
277194,TMH,2021-12-08 12:00:00,922.73,3.0
277224,TMH,2021-12-09 18:00:00,505.38,7.0
277235,TMH,2021-12-10 05:00:00,146.89,2.0
277247,TMH,2021-12-10 17:00:00,471.1,9.0
277249,TMH,2021-12-10 19:00:00,619.87,6.0
277250,TMH,2021-12-10 20:00:00,41.08,2.0
277265,TMH,2021-12-11 11:00:00,36.6,3.0
277266,TMH,2021-12-11 12:00:00,161.31,7.0
277274,TMH,2021-12-11 20:00:00,392.85,9.0
277279,TMH,2021-12-12 01:00:00,579.03,3.0
277298,TMH,2021-12-12 20:00:00,641.09,6.0
277300,TMH,2021-12-12 22:00:00,25.37,1.0
277301,TMH,2021-12-12 23:00:00,159.23,10.0
277315,TMH,2021-12-13 13:00:00,519.64,8.0
277320,TMH,2021-12-13 18:00:00,40.96,1.0
277350,TMH,2021-12-15 00:00:00,999.57,7.0
277361,TMQ,2021-12-01 10:00:00,324.68,3.0
277374,TMQ,2021-12-01 23:00:00,830.89,2.0
277403,TMQ,2021-12-03 04:00:00,855.0,3.0
277410,TMQ,2021-12-03 11:00:00,577.14,10.0
277411,TMQ,2021-12-03 12:00:00,396.52,7.0
277415,TMQ,2021-12-03 16:00:00,755.53,2.0
277418,TMQ,2021-12-03 19:00:00,283.17,9.0
277425,TMQ,2021-12-04 02:00:00,427.13,5.0
277437,TMQ,2021-12-04 14:00:00,586.52,1.0
277447,TMQ,2021-12-05 00:00:00,779.01,7.0
277461,TMQ,2021-12-05 14:00:00,225.47,2.0
277463,TMQ,2021-12-05 16:00:00,551.86,3.0
277467,TMQ,2021-12-05 20:00:00,531.49,6.0
277476,TMQ,2021-12-06 05:00:00,811.33,5.0
277487,TMQ,2021-12-06 16:00:00,256.25,5.0
277503,TMQ,2021-12-07 08:00:00,842.07,7.0
277515,TMQ,2021-12-07 20:00:00,999.23,8.0
277525,TMQ,2021-12-08 06:00:00,789.47,1.0
277527,TMQ,2021-12-08 08:00:00,489.81,4.0
277537,TMQ,2021-12-08 18:00:00,795.94,3.0
277541,TMQ,2021-12-08 22:00:00,290.61,8.0
277548,TMQ,2021-12-09 05:00:00,698.51,9.0
277555,TMQ,2021-12-09 12:00:00,617.58,6.0
277557,TMQ,2021-12-09 14:00:00,965.4,9.0
277600,TMQ,2021-12-11 09:00:00,665.52,8.0
277607,TMQ,2021-12-11 16:00:00,876.03,9.0
277609,TMQ,2021-12-11 18:00:00,762.9,4.0
277613,TMQ,2021-12-11 22:00:00,821.02,5.0
277621,TMQ,2021-12-12 06:00:00,883.92,9.0
277633,TMQ,2021-12-12 18:00:00,414.46,5.0
277670,TMQ,2021-12-14 07:00:00,122.38,4.0
277680,TMQ,2021-12-14 17:00:00,499.73,2.0
277698,TMS,2021-12-01 10:00:00,14.54,10.0
277737,TMS,2021-12-03 01:00:00,20.55,3.0
277738,TMS,2021-12-03 02:00:00,164.66,1.0
277741,TMS,2021-12-03 05:00:00,90.62,4.0
277742,TMS,2021-12-03 06:00:00,306.12,8.0
277755,TMS,2021-12-03 19:00:00,807.31,1.0
277777,TMS,2021-12-04 17:00:00,731.57,10.0
277804,TMS,2021-12-05 20:00:00,485.99,4.0
277817,TMS,2021-12-06 09:00:00,547.76,8.0
277822,TMS,2021-12-06 14:00:00,130.21,6.0
277836,TMS,2021-12-07 04:00:00,224.81,4.0
277843,TMS,2021-12-07 11:00:00,862.84,9.0
277866,TMS,2021-12-08 10:00:00,139.45,5.0
277867,TMS,2021-12-08 11:00:00,980.81,5.0
277876,TMS,2021-12-08 20:00:00,80.03,8.0
277899,TMS,2021-12-09 19:00:00,323.04,4.0
277918,TMS,2021-12-10 14:00:00,321.55,7.0
277961,TMS,2021-12-12 09:00:00,776.93,4.0
277964,TMS,2021-12-12 12:00:00,697.1,6.0
277987,TMS,2021-12-13 11:00:00,733.19,1.0
277996,TMS,2021-12-13 20:00:00,595.49,8.0
278006,TMS,2021-12-14 06:00:00,283.92,3.0
278008,TMS,2021-12-14 08:00:00,369.73,9.0
278010,TMS,2021-12-14 10:00:00,993.25,3.0
278016,TMS,2021-12-14 16:00:00,758.77,9.0
278020,TMS,2021-12-14 20:00:00,466.87,3.0
278029,TQX,2021-12-01 04:00:00,409.12,6.0
278034,TQX,2021-12-01 09:00:00,753.56,6.0
278055,TQX,2021-12-02 06:00:00,612.56,7.0
278059,TQX,2021-12-02 10:00:00,528.01,7.0
278095,TQX,2021-12-03 22:00:00,812.06,10.0
278159,TQX,2021-12-06 14:00:00,941.78,7.0
278174,TQX,2021-12-07 05:00:00,592.64,8.0
278178,TQX,2021-12-07 09:00:00,951.93,5.0
278179,TQX,2021-12-07 10:00:00,974.46,5.0
278190,TQX,2021-12-07 21:00:00,201.91,8.0
278191,TQX,2021-12-07 22:00:00,877.5,9.0
278196,TQX,2021-12-08 03:00:00,340.82,4.0
278200,TQX,2021-12-08 07:00:00,636.47,7.0
278206,TQX,2021-12-08 13:00:00,554.9,8.0
278212,TQX,2021-12-08 19:00:00,214.2,10.0
278217,TQX,2021-12-09 00:00:00,511.77,5.0
278225,TQX,2021-12-09 08:00:00,331.76,7.0
278239,TQX,2021-12-09 22:00:00,395.16,4.0
278252,TQX,2021-12-10 11:00:00,828.78,2.0
278282,TQX,2021-12-11 17:00:00,967.71,5.0
278283,TQX,2021-12-11 18:00:00,777.3,5.0
278286,TQX,2021-12-11 21:00:00,241.7,9.0
278292,TQX,2021-12-12 03:00:00,550.59,3.0
278306,TQX,2021-12-12 17:00:00,788.27,9.0
278318,TQX,2021-12-13 05:00:00,281.75,3.0
278364,TSC,2021-12-01 02:00:00,231.63,2.0
278373,TSC,2021-12-01 11:00:00,430.63,6.0
278390,TSC,2021-12-02 04:00:00,318.37,6.0
278394,TSC,2021-12-02 08:00:00,877.78,7.0
278395,TSC,2021-12-02 09:00:00,289.11,9.0
278403,TSC,2021-12-02 17:00:00,172.95,2.0
278409,TSC,2021-12-02 23:00:00,61.61,1.0
278412,TSC,2021-12-03 02:00:00,518.65,10.0
278415,TSC,2021-12-03 05:00:00,608.71,4.0
278417,TSC,2021-12-03 07:00:00,694.12,5.0
278423,TSC,2021-12-03 13:00:00,530.72,8.0
278431,TSC,2021-12-03 21:00:00,863.59,4.0
278456,TSC,2021-12-04 22:00:00,786.93,7.0
278480,TSC,2021-12-05 22:00:00,226.63,10.0
278485,TSC,2021-12-06 03:00:00,178.83,4.0
278495,TSC,2021-12-06 13:00:00,520.35,4.0
278499,TSC,2021-12-06 17:00:00,545.57,6.0
278500,TSC,2021-12-06 18:00:00,233.65,10.0
278506,TSC,2021-12-07 00:00:00,895.65,9.0
278520,TSC,2021-12-07 14:00:00,400.18,7.0
278534,TSC,2021-12-08 04:00:00,355.23,6.0
278565,TSC,2021-12-09 11:00:00,269.73,9.0
278571,TSC,2021-12-09 17:00:00,464.65,3.0
278580,TSC,2021-12-10 02:00:00,718.75,9.0
278599,TSC,2021-12-10 21:00:00,563.67,6.0
278607,TSC,2021-12-11 05:00:00,208.39,4.0
278610,TSC,2021-12-11 08:00:00,321.77,8.0
278614,TSC,2021-12-11 12:00:00,992.9,6.0
278620,TSC,2021-12-11 18:00:00,346.54,3.0
278623,TSC,2021-12-11 21:00:00,588.39,3.0
278628,TSC,2021-12-12 02:00:00,892.09,6.0
278630,TSC,2021-12-12 04:00:00,900.38,5.0
278633,TSC,2021-12-12 07:00:00,647.38,3.0
278644,TSC,2021-12-12 18:00:00,860.85,4.0
278671,TSC,2021-12-13 21:00:00,861.19,4.0
278679,TSC,2021-12-14 05:00:00,725.0,6.0
278699,TVB,2021-12-01 00:00:00,975.46,2.0
278719,TVB,2021-12-01 20:00:00,376.22,2.0
278728,TVB,2021-12-02 05:00:00,121.38,8.0
278736,TVB,2021-12-02 13:00:00,685.41,6.0
278749,TVB,2021-12-03 02:00:00,339.2,2.0
278756,TVB,2021-12-03 09:00:00,737.17,5.0
278765,TVB,2021-12-03 18:00:00,274.42,7.0
278773,TVB,2021-12-04 02:00:00,634.29,8.0
278781,TVB,2021-12-04 10:00:00,781.53,4.0
278794,TVB,2021-12-04 23:00:00,503.93,9.0
278803,TVB,2021-12-05 08:00:00,174.19,8.0
278807,TVB,2021-12-05 12:00:00,23.29,9.0
278821,TVB,2021-12-06 02:00:00,955.39,3.0
278828,TVB,2021-12-06 09:00:00,819.63,5.0
278839,TVB,2021-12-06 20:00:00,368.0,7.0
278844,TVB,2021-12-07 01:00:00,348.54,7.0
278865,TVB,2021-12-07 22:00:00,72.1,7.0
278866,TVB,2021-12-07 23:00:00,204.81,7.0
278876,TVB,2021-12-08 09:00:00,699.08,4.0
278880,TVB,2021-12-08 13:00:00,462.31,7.0
278884,TVB,2021-12-08 17:00:00,586.15,9.0
278904,TVB,2021-12-09 13:00:00,536.61,8.0
278912,TVB,2021-12-09 21:00:00,327.62,3.0
278919,TVB,2021-12-10 04:00:00,786.75,4.0
278930,TVB,2021-12-10 15:00:00,353.18,6.0
278975,TVB,2021-12-12 12:00:00,895.68,10.0
278988,TVB,2021-12-13 01:00:00,716.46,9.0
279001,TVB,2021-12-13 14:00:00,603.56,10.0
279006,TVB,2021-12-13 19:00:00,382.32,2.0
279015,TVB,2021-12-14 04:00:00,907.12,4.0
279016,TVB,2021-12-14 05:00:00,540.64,5.0
279018,TVB,2021-12-14 07:00:00,909.01,9.0
279024,TVB,2021-12-14 13:00:00,742.13,2.0
279032,TVB,2021-12-14 21:00:00,537.71,9.0
279046,TWD,2021-12-01 10:00:00,92.78,8.0
279053,TWD,2021-12-01 17:00:00,335.59,9.0
279054,TWD,2021-12-01 18:00:00,767.84,5.0
279056,TWD,2021-12-01 20:00:00,184.86,3.0
279062,TWD,2021-12-02 02:00:00,569.6,8.0
279078,TWD,2021-12-02 18:00:00,943.77,6.0
279084,TWD,2021-12-03 00:00:00,163.06,2.0
279092,TWD,2021-12-03 08:00:00,310.61,1.0
279099,TWD,2021-12-03 15:00:00,309.05,6.0
279101,TWD,2021-12-03 17:00:00,907.52,7.0
279105,TWD,2021-12-03 21:00:00,436.18,7.0
279115,TWD,2021-12-04 07:00:00,677.59,5.0
279165,TWD,2021-12-06 09:00:00,726.41,3.0
279172,TWD,2021-12-06 16:00:00,652.08,7.0
279182,TWD,2021-12-07 02:00:00,861.9,4.0
279188,TWD,2021-12-07 08:00:00,842.08,2.0
279200,TWD,2021-12-07 20:00:00,619.1,7.0
279202,TWD,2021-12-07 22:00:00,388.27,8.0
279215,TWD,2021-12-08 11:00:00,662.06,4.0
279234,TWD,2021-12-09 06:00:00,323.71,1.0
279245,TWD,2021-12-09 17:00:00,842.14,4.0
279271,TWD,2021-12-10 19:00:00,285.61,6.0
279285,TWD,2021-12-11 09:00:00,106.32,8.0
279305,TWD,2021-12-12 05:00:00,602.51,7.0
279322,TWD,2021-12-12 22:00:00,672.08,4.0
279340,TWD,2021-12-13 16:00:00,483.81,10.0
279342,TWD,2021-12-13 18:00:00,252.92,2.0
279343,TWD,2021-12-13 19:00:00,625.31,8.0
279349,TWD,2021-12-14 01:00:00,157.0,6.0
279366,TWD,2021-12-14 18:00:00,258.67,2.0
279371,TWD,2021-12-14 23:00:00,679.33,7.0
279391,U12,2021-12-01 18:00:00,173.55,9.0
279394,U12,2021-12-01 21:00:00,98.39,3.0
279405,U12,2021-12-02 08:00:00,876.58,1.0
279408,U12,2021-12-02 11:00:00,522.12,6.0
279409,U12,2021-12-02 12:00:00,837.42,6.0
279416,U12,2021-12-02 19:00:00,725.87,4.0
279435,U12,2021-12-03 14:00:00,369.16,9.0
279449,U12,2021-12-04 04:00:00,994.64,2.0
279456,U12,2021-12-04 11:00:00,583.58,4.0
279460,U12,2021-12-04 15:00:00,551.25,1.0
279464,U12,2021-12-04 19:00:00,824.89,2.0
279468,U12,2021-12-04 23:00:00,990.24,7.0
279481,U12,2021-12-05 12:00:00,267.14,4.0
279509,U12,2021-12-06 16:00:00,914.92,4.0
279530,U12,2021-12-07 13:00:00,989.91,9.0
279534,U12,2021-12-07 17:00:00,486.28,1.0
279565,U12,2021-12-09 00:00:00,964.07,6.0
279598,U12,2021-12-10 09:00:00,666.92,6.0
279613,U12,2021-12-11 00:00:00,84.31,2.0
279615,U12,2021-12-11 02:00:00,573.86,6.0
279621,U12,2021-12-11 08:00:00,793.83,6.0
279632,U12,2021-12-11 19:00:00,162.5,4.0
279645,U12,2021-12-12 08:00:00,915.24,10.0
279655,U12,2021-12-12 18:00:00,158.69,2.0
279664,U12,2021-12-13 03:00:00,781.61,7.0
279665,U12,2021-12-13 04:00:00,350.79,2.0
279686,U12,2021-12-14 01:00:00,510.79,7.0
279694,U12,2021-12-14 09:00:00,56.64,4.0
279715,U2N,2021-12-01 05:00:00,862.55,2.0
279724,U2N,2021-12-01 14:00:00,716.1,5.0
279727,U2N,2021-12-01 17:00:00,161.07,3.0
279738,U2N,2021-12-02 04:00:00,761.66,8.0
279749,U2N,2021-12-02 15:00:00,716.69,6.0
279765,U2N,2021-12-03 07:00:00,579.76,8.0
279767,U2N,2021-12-03 09:00:00,944.51,9.0
279772,U2N,2021-12-03 14:00:00,332.76,5.0
279773,U2N,2021-12-03 15:00:00,59.61,2.0
279812,U2N,2021-12-05 06:00:00,976.08,2.0
279849,U2N,2021-12-06 19:00:00,449.75,6.0
279850,U2N,2021-12-06 20:00:00,897.68,7.0
279867,U2N,2021-12-07 13:00:00,704.24,4.0
279879,U2N,2021-12-08 01:00:00,609.02,8.0
279880,U2N,2021-12-08 02:00:00,201.39,6.0
279902,U2N,2021-12-09 00:00:00,259.3,6.0
279925,U2N,2021-12-09 23:00:00,713.16,2.0
279934,U2N,2021-12-10 08:00:00,922.25,8.0
279943,U2N,2021-12-10 17:00:00,933.59,10.0
279951,U2N,2021-12-11 01:00:00,13.99,4.0
279970,U2N,2021-12-11 20:00:00,420.65,2.0
279975,U2N,2021-12-12 01:00:00,319.73,3.0
280002,U2N,2021-12-13 04:00:00,563.15,7.0
280012,U2N,2021-12-13 14:00:00,243.75,6.0
280015,U2N,2021-12-13 17:00:00,949.35,3.0
280017,U2N,2021-12-13 19:00:00,184.14,1.0
280032,U2N,2021-12-14 10:00:00,658.58,4.0
280033,U2N,2021-12-14 11:00:00,376.26,2.0
280072,U32,2021-12-02 01:00:00,695.98,2.0
280075,U32,2021-12-02 04:00:00,649.99,8.0
280078,U32,2021-12-02 07:00:00,342.67,10.0
280093,U32,2021-12-02 22:00:00,992.64,2.0
280097,U32,2021-12-03 02:00:00,29.67,4.0
280105,U32,2021-12-03 10:00:00,858.83,1.0
280112,U32,2021-12-03 17:00:00,959.92,8.0
280128,U32,2021-12-04 09:00:00,648.3,5.0
280129,U32,2021-12-04 10:00:00,305.27,5.0
280130,U32,2021-12-04 11:00:00,262.7,9.0
280131,U32,2021-12-04 12:00:00,772.06,4.0
280138,U32,2021-12-04 19:00:00,486.2,10.0
280142,U32,2021-12-04 23:00:00,705.56,5.0
280156,U32,2021-12-05 13:00:00,104.08,7.0
280160,U32,2021-12-05 17:00:00,300.4,7.0
280168,U32,2021-12-06 01:00:00,916.98,5.0
280188,U32,2021-12-06 21:00:00,678.0,2.0
280275,U32,2021-12-10 12:00:00,38.28,3.0
280306,U32,2021-12-11 19:00:00,541.23,6.0
280325,U32,2021-12-12 14:00:00,468.76,8.0
280341,U32,2021-12-13 06:00:00,469.41,8.0
280369,U32,2021-12-14 10:00:00,513.07,5.0
280379,U32,2021-12-14 20:00:00,956.81,2.0
280389,U7X,2021-12-01 05:00:00,879.46,8.0
280408,U7X,2021-12-02 00:00:00,335.54,1.0
280411,U7X,2021-12-02 03:00:00,753.88,3.0
280420,U7X,2021-12-02 12:00:00,589.9,5.0
280421,U7X,2021-12-02 13:00:00,539.84,9.0
280422,U7X,2021-12-02 14:00:00,456.92,3.0
280424,U7X,2021-12-02 16:00:00,676.13,8.0
280429,U7X,2021-12-02 21:00:00,75.35,2.0
280446,U7X,2021-12-03 14:00:00,415.69,5.0
280451,U7X,2021-12-03 19:00:00,872.2,3.0
280456,U7X,2021-12-04 00:00:00,958.64,2.0
280477,U7X,2021-12-04 21:00:00,103.9,6.0
280492,U7X,2021-12-05 12:00:00,310.04,2.0
280499,U7X,2021-12-05 19:00:00,344.6,4.0
280528,U7X,2021-12-07 00:00:00,298.45,7.0
280530,U7X,2021-12-07 02:00:00,151.46,3.0
280536,U7X,2021-12-07 08:00:00,809.06,1.0
280537,U7X,2021-12-07 09:00:00,935.0,6.0
280548,U7X,2021-12-07 20:00:00,924.52,7.0
280562,U7X,2021-12-08 10:00:00,683.65,4.0
280568,U7X,2021-12-08 16:00:00,33.95,5.0
280577,U7X,2021-12-09 01:00:00,936.31,5.0
280581,U7X,2021-12-09 05:00:00,752.28,6.0
280595,U7X,2021-12-09 19:00:00,861.23,8.0
280615,U7X,2021-12-10 15:00:00,448.56,1.0
280617,U7X,2021-12-10 17:00:00,765.94,7.0
280621,U7X,2021-12-10 21:00:00,575.75,4.0
280646,U7X,2021-12-11 22:00:00,576.2,9.0
280664,U7X,2021-12-12 16:00:00,810.41,5.0
280666,U7X,2021-12-12 18:00:00,424.77,4.0
280670,U7X,2021-12-12 22:00:00,442.58,4.0
280683,U7X,2021-12-13 11:00:00,309.16,10.0
280730,UCZ,2021-12-01 09:00:00,558.55,6.0
280732,UCZ,2021-12-01 11:00:00,885.44,3.0
280737,UCZ,2021-12-01 16:00:00,496.31,8.0
280747,UCZ,2021-12-02 02:00:00,139.08,9.0
280753,UCZ,2021-12-02 08:00:00,198.31,1.0
280764,UCZ,2021-12-02 19:00:00,526.85,6.0
280770,UCZ,2021-12-03 01:00:00,583.13,3.0
280771,UCZ,2021-12-03 02:00:00,620.64,9.0
280775,UCZ,2021-12-03 06:00:00,575.55,5.0
280780,UCZ,2021-12-03 11:00:00,13.92,9.0
280792,UCZ,2021-12-03 23:00:00,155.65,10.0
280806,UCZ,2021-12-04 13:00:00,592.37,4.0
280818,UCZ,2021-12-05 01:00:00,624.8,5.0
280841,UCZ,2021-12-06 00:00:00,711.59,8.0
280844,UCZ,2021-12-06 03:00:00,440.69,3.0
280847,UCZ,2021-12-06 06:00:00,154.8,5.0
280879,UCZ,2021-12-07 14:00:00,216.05,10.0
280880,UCZ,2021-12-07 15:00:00,921.51,6.0
280881,UCZ,2021-12-07 16:00:00,203.94,5.0
280882,UCZ,2021-12-07 17:00:00,366.36,6.0
280900,UCZ,2021-12-08 11:00:00,489.76,5.0
